INSERT INTO `Event` VALUES(0, 'Event testowy nr 0', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(786, 'Event testowy nr 786', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(787, 'Event testowy nr 787', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(788, 'Event testowy nr 788', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(789, 'Event testowy nr 789', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(790, 'Event testowy nr 790', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(791, 'Event testowy nr 791', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(792, 'Event testowy nr 792', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(793, 'Event testowy nr 793', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(794, 'Event testowy nr 794', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(795, 'Event testowy nr 795', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(796, 'Event testowy nr 796', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(797, 'Event testowy nr 797', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(798, 'Event testowy nr 798', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(799, 'Event testowy nr 799', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(800, 'Event testowy nr 800', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(801, 'Event testowy nr 801', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(802, 'Event testowy nr 802', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(803, 'Event testowy nr 803', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(804, 'Event testowy nr 804', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(805, 'Event testowy nr 805', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(806, 'Event testowy nr 806', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(807, 'Event testowy nr 807', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(808, 'Event testowy nr 808', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(809, 'Event testowy nr 809', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(810, 'Event testowy nr 810', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(811, 'Event testowy nr 811', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(812, 'Event testowy nr 812', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(813, 'Event testowy nr 813', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(814, 'Event testowy nr 814', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(815, 'Event testowy nr 815', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(816, 'Event testowy nr 816', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(817, 'Event testowy nr 817', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(818, 'Event testowy nr 818', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(819, 'Event testowy nr 819', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(820, 'Event testowy nr 820', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(821, 'Event testowy nr 821', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(822, 'Event testowy nr 822', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(823, 'Event testowy nr 823', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(824, 'Event testowy nr 824', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(825, 'Event testowy nr 825', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(826, 'Event testowy nr 826', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(827, 'Event testowy nr 827', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(828, 'Event testowy nr 828', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(829, 'Event testowy nr 829', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(830, 'Event testowy nr 830', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(831, 'Event testowy nr 831', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(832, 'Event testowy nr 832', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(833, 'Event testowy nr 833', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(834, 'Event testowy nr 834', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(835, 'Event testowy nr 835', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(836, 'Event testowy nr 836', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(837, 'Event testowy nr 837', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(838, 'Event testowy nr 838', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(839, 'Event testowy nr 839', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(840, 'Event testowy nr 840', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(841, 'Event testowy nr 841', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(842, 'Event testowy nr 842', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(843, 'Event testowy nr 843', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(844, 'Event testowy nr 844', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(845, 'Event testowy nr 845', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(846, 'Event testowy nr 846', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(847, 'Event testowy nr 847', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(848, 'Event testowy nr 848', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(849, 'Event testowy nr 849', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(850, 'Event testowy nr 850', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(851, 'Event testowy nr 851', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(852, 'Event testowy nr 852', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(853, 'Event testowy nr 853', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(854, 'Event testowy nr 854', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(855, 'Event testowy nr 855', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(856, 'Event testowy nr 856', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(857, 'Event testowy nr 857', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(858, 'Event testowy nr 858', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(859, 'Event testowy nr 859', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(860, 'Event testowy nr 860', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(861, 'Event testowy nr 861', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(862, 'Event testowy nr 862', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(863, 'Event testowy nr 863', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(864, 'Event testowy nr 864', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(865, 'Event testowy nr 865', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(866, 'Event testowy nr 866', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(867, 'Event testowy nr 867', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(868, 'Event testowy nr 868', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(869, 'Event testowy nr 869', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(870, 'Event testowy nr 870', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(871, 'Event testowy nr 871', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(872, 'Event testowy nr 872', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(873, 'Event testowy nr 873', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(874, 'Event testowy nr 874', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(875, 'Event testowy nr 875', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(876, 'Event testowy nr 876', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(877, 'Event testowy nr 877', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(878, 'Event testowy nr 878', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(879, 'Event testowy nr 879', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(880, 'Event testowy nr 880', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(881, 'Event testowy nr 881', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(882, 'Event testowy nr 882', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(883, 'Event testowy nr 883', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(884, 'Event testowy nr 884', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(885, 'Event testowy nr 885', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(886, 'Event testowy nr 886', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(887, 'Event testowy nr 887', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(888, 'Event testowy nr 888', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(889, 'Event testowy nr 889', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(890, 'Event testowy nr 890', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(891, 'Event testowy nr 891', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(892, 'Event testowy nr 892', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(893, 'Event testowy nr 893', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(894, 'Event testowy nr 894', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(895, 'Event testowy nr 895', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(896, 'Event testowy nr 896', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(897, 'Event testowy nr 897', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(898, 'Event testowy nr 898', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(899, 'Event testowy nr 899', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(900, 'Event testowy nr 900', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(901, 'Event testowy nr 901', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(902, 'Event testowy nr 902', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(903, 'Event testowy nr 903', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(904, 'Event testowy nr 904', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(905, 'Event testowy nr 905', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(906, 'Event testowy nr 906', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(907, 'Event testowy nr 907', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(908, 'Event testowy nr 908', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(909, 'Event testowy nr 909', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(910, 'Event testowy nr 910', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(911, 'Event testowy nr 911', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(912, 'Event testowy nr 912', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(913, 'Event testowy nr 913', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(914, 'Event testowy nr 914', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(915, 'Event testowy nr 915', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
INSERT INTO `Event` VALUES(916, 'Event testowy nr 916', '2015-05-16 15:27:43', '2015-05-17 16:27:43', 'asbdhjabsdjasbdhjabsdhjasbd', -1, 0.00, 'N', 80, 10, 16); 
